"Time (s)","Fx (N)","Fy (N)","Fz (N)","Tx (Nm)","Ty (Nm)","Tz (Nm)","AI7 (V)","AI8 (V)"
0.543500,0.108163,0.016630,-1.140247,0.002704,0.001409,0.000592,0.003163,-0.001053
0.544000,0.092084,0.016348,-1.133789,0.002003,0.001149,0.000496,0.001541,-0.000404
0.544500,0.112126,0.028052,-1.103774,0.002670,0.000938,0.000482,0.002190,-0.001053
0.545000,0.106064,0.005548,-1.138190,0.002076,0.000881,0.000243,0.001541,0.002190
0.545500,0.106164,0.033522,-1.090492,0.001623,0.000841,0.000588,0.003487,-0.003323
0.546000,0.091999,0.002233,-1.110530,0.002446,0.000845,0.000325,0.003163,0.001217
0.546500,0.092012,0.018553,-1.076725,0.002350,0.000782,0.000443,0.003487,-0.001377
0.547000,0.089928,0.012794,-1.093884,0.002644,0.000822,0.000245,0.002514,0.001866
0.547500,0.071870,0.008978,-1.049960,0.001980,0.000544,0.000318,0.002838,0.000568
0.548000,0.081848,0.012618,-1.080793,0.002272,0.000816,0.000157,0.002190,-0.002674
0.548500,0.063778,0.004362,-1.039903,0.002055,0.000756,0.000261,0.003163,-0.000080
0.549000,0.059841,0.016051,-1.069984,0.001645,0.000615,0.000314,0.003163,-0.002350
0.549500,0.059782,0.023185,-1.019215,0.002393,0.000352,0.000321,0.003163,0.002514
0.550000,0.069807,0.031006,-1.030224,0.002048,-0.000200,0.000123,0.003163,-0.001702
0.550500,0.082017,0.045235,-1.029291,0.001983,0.000138,0.000555,0.003163,0.000893
0.551000,0.051721,0.022897,-1.006198,0.001831,0.000182,0.000230,0.003811,-0.002026
0.551500,0.051911,0.032536,-0.974164,0.002082,0.000171,0.000770,0.001541,-0.000080
0.552000,0.055732,0.032343,-0.992584,0.002163,0.000096,0.000265,0.002838,0.000244
0.552500,0.041709,0.033229,-0.962235,0.001240,0.000182,0.000398,0.002190,-0.001053
0.553000,0.073836,0.040076,-0.962973,0.001635,-0.000173,0.000326,0.003487,0.001541
0.553500,0.047809,0.022624,-0.965300,0.001322,-0.000207,0.000478,0.004460,-0.002350
0.554000,0.061787,0.051764,-0.922231,0.001380,-0.000027,0.000468,0.002190,0.003487
0.554500,0.067714,0.024705,-0.902602,0.001799,-0.000221,0.000267,0.002838,-0.001702
0.555000,0.057640,0.058857,-0.871864,0.002175,-0.000350,0.000305,0.001866,-0.000404
0.555500,0.081626,0.053780,-0.873606,0.001712,0.000100,0.000088,0.002190,-0.001053
0.556000,0.051517,0.043346,-0.842310,0.001769,-0.000223,0.000158,0.002190,0.001217
0.556500,0.063680,0.050386,-0.862273,0.001333,0.000207,0.000417,0.003163,0.000568
0.557000,0.051610,0.038697,-0.797671,0.001709,-0.000033,0.000526,0.003163,-0.001377
0.557500,0.051568,0.047769,-0.798464,0.001143,-0.000113,0.000384,0.001866,-0.000404
0.558000,0.069697,0.055999,-0.777976,0.001652,-0.000392,0.000535,0.003811,-0.002026
0.558500,0.067583,0.044974,-0.779327,0.001025,-0.000699,0.000188,0.002514,0.001541
0.559000,0.067709,0.073422,-0.751106,0.000999,0.000003,0.000709,0.003163,-0.000404
0.559500,0.063676,0.054794,-0.747436,0.001513,-0.000276,0.000647,0.003163,0.000568
0.560000,0.059636,0.073552,-0.703528,0.001388,0.000096,0.000797,0.003163,0.000568
0.560500,0.083558,0.073145,-0.695371,0.001463,-0.000041,0.000384,0.002838,-0.000404
0.561000,0.045372,0.055327,-0.624179,0.000785,-0.000229,0.000449,0.002190,0.002514
0.561500,0.071438,0.061007,-0.662388,0.000795,-0.000266,0.000232,0.002514,-0.001053
0.562000,0.061471,0.036528,-0.624329,0.000728,0.000102,0.000563,0.002190,0.002190
0.562500,0.069459,0.069083,-0.611623,0.000472,-0.000093,0.000461,0.002190,-0.002026
0.563000,0.095511,0.074921,-0.588580,0.001151,-0.000143,0.000420,0.002838,0.001541
0.563500,0.085465,0.080638,-0.588708,0.000761,-0.000332,0.000359,0.001866,0.000568
0.564000,0.105525,0.082986,-0.558674,0.001006,0.000127,0.000486,0.003163,-0.000729
0.564500,0.083389,0.074803,-0.561915,0.000923,-0.000101,0.000333,0.003487,0.000244
0.565000,0.077467,0.085429,-0.537452,0.000661,0.000122,0.000673,0.001866,-0.000080
0.565500,0.089412,0.083019,-0.497618,0.001164,0.000129,0.000569,0.003163,0.002514
0.566000,0.069371,0.089971,-0.500689,0.000411,0.000221,0.000645,0.002190,-0.000080
0.566500,0.095515,0.093347,-0.501026,0.000745,-0.000181,0.000653,0.002838,0.002190
0.567000,0.089408,0.077790,-0.481638,0.000150,-0.000052,0.000505,0.003163,-0.002350
0.567500,0.091499,0.126050,-0.460582,0.000362,-0.000006,0.000804,0.002838,-0.000729
0.568000,0.093351,0.101316,-0.431141,0.000655,0.000072,0.000549,0.003163,0.001217
0.568500,0.089407,0.124871,-0.416929,0.000738,-0.000056,0.000751,0.003163,-0.000404
0.569000,0.107343,0.111513,-0.428970,0.000230,0.000103,0.000386,0.002190,0.002190
0.569500,0.069098,0.103493,-0.374384,0.000260,0.000347,0.000404,0.003487,-0.000729
0.570000,0.087064,0.106787,-0.399365,0.000261,0.000301,0.000073,0.002190,0.004784
0.570500,0.075043,0.109263,-0.337799,0.000433,0.000444,0.000356,0.003163,-0.000404
0.571000,0.071004,0.113830,-0.372074,-0.000252,0.000779,0.000240,0.001866,0.002190
0.571500,0.093128,0.124226,-0.321463,0.000457,-0.000026,0.000336,0.002838,0.000568
0.572000,0.090970,0.099003,-0.316507,-0.000340,-0.000270,-0.000100,0.002514,0.000568
0.572500,0.093099,0.121659,-0.322115,-0.000262,0.000397,0.000306,0.003811,0.003163
0.573000,0.074875,0.094639,-0.299002,-0.000115,0.000289,0.000013,0.003487,-0.000729
0.573500,0.080922,0.114614,-0.258238,0.000090,0.000406,0.000222,0.001866,0.002514
0.574000,0.086920,0.097027,-0.268630,0.000227,0.000461,0.000135,0.003163,-0.002026
0.574500,0.056823,0.093299,-0.237897,-0.000573,0.000226,0.000203,0.003163,0.003163
0.575000,0.082782,0.098765,-0.246573,-0.000657,0.000189,-0.000181,0.002514,-0.001053
0.575500,0.050638,0.075497,-0.208592,-0.000757,0.000434,-0.000054,0.003487,0.001217
0.576000,0.048691,0.088333,-0.211747,-0.001111,0.000416,0.000059,0.002838,0.000568
0.576500,0.046710,0.073217,-0.163827,-0.000617,0.000314,0.000255,0.002838,-0.002999
0.577000,0.050610,0.091827,-0.164793,-0.000572,0.000202,-0.000020,0.003811,0.002514
0.577500,0.070630,0.079870,-0.118418,-0.000590,0.000558,0.000018,0.002190,0.001217
0.578000,0.034428,0.058903,-0.138290,-0.000830,0.000529,-0.000172,0.002514,0.002838
0.578500,0.042421,0.065765,-0.094938,-0.001072,0.000921,-0.000079,0.002514,0.000893
0.579000,0.034331,0.056602,-0.070993,-0.000455,0.000907,-0.000107,0.002838,0.002838
0.579500,0.022346,0.058584,-0.071067,-0.001380,0.000488,-0.000092,0.002514,0.001217
0.580000,0.050454,0.065551,-0.034309,-0.000834,0.000454,0.000010,0.002190,0.000568
0.580500,0.042364,0.032459,-0.048502,-0.001339,0.000327,-0.000232,0.003163,0.001541
0.581000,0.040472,0.066745,-0.030421,-0.001102,0.000457,0.000146,0.003163,-0.000729
0.581500,0.030285,0.039770,-0.041223,-0.000870,0.000360,-0.000231,0.003163,-0.000729
0.582000,0.020399,0.050556,-0.016064,-0.000753,0.000270,0.000191,0.002190,0.001217
0.582500,0.036247,0.048091,-0.004233,-0.000494,0.000784,-0.000162,0.003163,0.000568
0.583000,0.004145,0.041017,0.020089,-0.000936,0.000504,-0.000095,0.003163,0.001866
0.583500,0.024189,0.033846,-0.007776,-0.000941,0.000588,-0.000259,0.002514,0.003163
0.584000,0.004189,0.017602,0.037381,-0.000820,0.000483,0.000040,0.003811,0.002190
0.584500,0.012162,0.033808,0.002597,-0.001309,0.000660,-0.000180,0.002190,0.002514
0.585000,0.020223,0.036317,0.050448,-0.000539,0.000490,0.000026,0.004460,0.002838
0.585500,0.010237,0.032832,0.013664,-0.000887,0.000417,0.000017,0.002514,0.000244
0.586000,0.016178,0.038634,0.033259,-0.000950,0.000877,-0.000031,0.003163,0.003811
0.586500,0.014170,0.011736,0.019986,-0.000484,0.000371,-0.000154,0.003811,-0.001053
0.587000,0.008141,0.022375,0.064231,-0.000370,0.000589,0.000020,0.002190,0.001866
0.587500,0.014014,0.021212,0.059903,-0.000007,0.000774,-0.000283,0.003163,-0.000080
0.588000,0.010068,0.006867,0.066701,-0.000597,0.000449,-0.000211,0.002514,0.002838
0.588500,0.028193,0.015173,0.019454,-0.000333,0.000371,-0.000232,0.003163,0.002838
0.589000,0.020051,-0.010980,0.065801,-0.000792,0.000402,-0.000382,0.002514,0.000244
0.589500,0.018158,0.023407,0.046734,-0.000561,0.000646,-0.000090,0.003487,0.002514
0.590000,0.016048,-0.001156,0.063296,-0.000078,0.000634,-0.000263,0.002514,-0.000729
0.590500,0.018190,0.011712,0.064054,-0.000057,0.000037,-0.000066,0.002514,0.003163
0.591000,0.020135,0.017714,0.036618,-0.000310,0.000966,-0.000115,0.002838,0.000244
0.591500,0.004128,-0.003517,0.064214,-0.000412,0.000292,-0.000048,0.003811,0.001541
0.592000,0.006249,-0.002020,0.024631,-0.000359,0.000696,0.000179,0.001217,0.001541
0.592500,-0.003837,-0.022132,0.054831,-0.000318,0.000179,0.000055,0.003487,-0.000080
0.593000,0.000175,-0.005810,0.037588,-0.000613,0.000265,0.000003,0.002190,0.003487
0.593500,0.018307,-0.002308,0.041088,-0.000226,-0.000065,0.000095,0.003811,0.000244
0.594000,0.010200,-0.023638,0.030261,-0.000575,-0.000253,-0.000171,0.002514,0.003811
0.594500,0.026343,0.002419,0.041007,-0.000203,0.000218,0.000157,0.003811,0.000568
0.595000,0.012234,-0.022168,0.027460,-0.000189,0.000116,-0.000025,0.003163,0.004460
0.595500,0.006228,-0.004432,0.054994,-0.000040,0.000277,0.000151,0.002514,0.000893
0.596000,0.018191,-0.013898,0.033894,0.000227,0.000130,-0.000130,0.002838,0.000893
0.596500,-0.007862,-0.015120,0.044660,-0.000329,-0.000048,-0.000031,0.002838,0.001541
0.597000,0.020123,-0.013133,0.032776,-0.000198,-0.000290,-0.000416,0.003487,0.001217
0.597500,-0.001790,-0.028068,0.031192,-0.000495,-0.000019,0.000022,0.003487,0.004460
0.598000,0.000153,0.001121,0.016991,-0.000676,-0.000066,-0.000167,0.003163,0.003811
0.598500,0.002157,-0.006924,0.051156,-0.000102,-0.000056,-0.000051,0.002838,0.003811
0.599000,0.002205,0.002238,0.034164,-0.000435,-0.000606,-0.000112,0.003163,0.000568
0.599500,0.020285,0.001264,0.013797,-0.000353,0.000284,0.000013,0.002514,0.001217
0.600000,0.000210,-0.010320,0.007682,-0.000125,-0.000150,-0.000057,0.004136,0.002190
0.600500,-0.027877,-0.007734,0.001819,-0.000379,0.000122,0.000047,0.002190,0.000568
0.601000,-0.017900,0.000348,0.024867,-0.000105,-0.000080,-0.000058,0.003163,-0.000729
0.601500,-0.023879,-0.003453,0.011152,-0.000924,-0.000228,-0.000068,0.001866,0.000893
0.602000,-0.003832,0.001287,0.027742,-0.000248,-0.000297,-0.000083,0.002838,0.005433
0.602500,-0.007870,-0.015476,0.013571,-0.000811,-0.000701,-0.000294,0.003163,0.000568
0.603000,-0.011858,0.013085,0.024566,-0.000464,-0.000033,-0.000026,0.003811,0.002838
0.603500,-0.015950,-0.005724,0.013986,-0.000378,-0.000167,-0.000258,0.003163,0.000568
0.604000,-0.013878,0.011917,0.034791,-0.000140,-0.000439,-0.000084,0.001866,0.001541
0.604500,0.012159,0.017705,-0.003447,-0.000035,-0.000146,-0.000297,0.002838,0.002190
0.605000,-0.025960,0.007307,0.021307,-0.000349,-0.000144,-0.000145,0.003487,-0.001053
0.605500,0.000191,0.012923,-0.040280,-0.000718,-0.000287,-0.000282,0.003163,0.002838
0.606000,-0.023874,-0.005481,0.001540,-0.000417,0.000016,-0.000008,0.003163,0.001217
0.606500,-0.003802,0.024493,-0.009894,-0.001166,-0.000184,-0.000139,0.002514,0.003163
0.607000,-0.003726,0.013093,-0.012151,-0.000239,-0.000714,-0.000030,0.003163,0.001866
0.607500,0.000271,0.017440,-0.012910,-0.000784,-0.000897,-0.000144,0.002514,0.002190
0.608000,0.024407,0.038564,-0.006319,-0.000680,-0.000494,0.000043,0.002514,0.003163
0.608500,-0.015841,0.013206,-0.025810,-0.000469,-0.000172,-0.000116,0.003487,0.001217
0.609000,-0.019852,0.039062,0.001439,-0.000513,0.000059,0.000035,0.002838,0.005109
0.609500,-0.009900,0.016618,0.003941,-0.000357,-0.000045,-0.000193,0.003811,0.002514
0.610000,-0.011855,0.026940,0.017448,-0.000817,-0.000338,-0.000111,0.003163,0.001866
0.610500,-0.001850,0.028221,-0.030172,-0.000541,-0.000284,-0.000304,0.002514,-0.000404
0.611000,-0.011899,0.001080,0.000137,-0.000957,-0.000214,-0.000260,0.002838,0.003163
0.611500,-0.009697,0.025969,-0.011932,-0.000916,-0.000181,0.000169,0.003163,0.000893
0.612000,0.002181,0.014340,-0.019717,-0.000376,0.000275,-0.000132,0.002838,0.002514
0.612500,0.004247,0.029321,0.027673,-0.000480,-0.000353,0.000010,0.003811,0.003811
0.613000,0.026334,0.025856,-0.023502,-0.000468,0.000106,-0.000067,0.003487,0.000244
0.613500,-0.011779,0.010771,-0.025744,-0.000577,-0.000359,-0.000061,0.003487,0.003487
0.614000,-0.007802,0.015601,-0.025921,-0.000645,0.000445,0.000004,0.002514,0.000568
0.614500,-0.013842,0.000407,0.004745,-0.000295,0.000231,0.000028,0.003811,0.002514
0.615000,-0.009846,0.021200,-0.019728,-0.000946,0.000099,-0.000139,0.002838,-0.001377
0.615500,0.024355,0.024515,0.017130,-0.000562,-0.000215,0.000044,0.002838,0.002838
0.616000,0.006257,0.013872,-0.023627,-0.001275,-0.000096,-0.000140,0.002190,0.003163
0.616500,0.006356,0.025967,-0.029281,-0.001018,0.000336,0.000177,0.004136,0.001217
0.617000,-0.003836,0.017814,-0.026476,-0.000685,0.000339,-0.000135,0.002838,0.002190
0.617500,0.000222,0.022411,0.020993,-0.000747,0.000366,0.000095,0.002190,0.000893
0.618000,0.010182,0.025883,-0.023730,-0.000556,0.000200,-0.000240,0.003163,0.005109
0.618500,-0.005783,0.007020,0.007407,-0.001111,0.000136,0.000027,0.002190,0.000893
0.619000,0.022208,0.013710,-0.001070,-0.001094,0.000085,-0.000299,0.001866,0.003163
0.619500,0.006181,-0.009327,0.010232,-0.000732,0.000512,-0.000080,0.003163,0.002514
0.620000,0.008124,0.029189,0.009504,-0.000956,0.000405,-0.000239,0.003163,0.003163
0.620500,0.026302,0.018666,0.006562,-0.000596,0.000108,-0.000068,0.003487,0.002838
0.621000,0.028232,0.033790,0.002485,-0.000662,0.000065,-0.000260,0.003163,0.001866
0.621500,0.038402,0.037483,-0.006880,-0.000736,0.000503,0.000084,0.003163,0.002514
0.622000,0.018191,0.013955,-0.014150,-0.000716,0.000160,-0.000298,0.003487,-0.000729
0.622500,0.012326,0.010661,0.000779,-0.000676,0.000220,0.000122,0.001217,0.003163
0.623000,0.002143,0.019012,-0.006427,-0.000350,0.000382,-0.000157,0.003163,0.001217
0.623500,0.006123,0.006713,0.039809,-0.001070,0.000093,-0.000219,0.002190,0.001866
0.624000,0.016224,0.015108,0.013235,-0.000657,-0.000025,-0.000158,0.002838,0.002190
0.624500,0.010175,0.002020,0.029795,-0.001051,-0.000010,-0.000193,0.003487,-0.001702
0.625000,0.002267,0.035265,0.004114,-0.001011,0.000381,0.000125,0.002190,0.005433
0.625500,0.014241,0.011808,-0.006629,-0.000627,0.000402,-0.000072,0.003811,0.001541
0.626000,0.008357,0.027192,0.004705,-0.000538,0.000096,0.000238,0.002838,0.004136
0.626500,0.016244,0.031761,-0.030431,-0.000762,0.000524,-0.000123,0.002514,-0.000080
0.627000,-0.001881,0.018833,0.013631,-0.000629,0.000241,-0.000160,0.003487,0.004784
0.627500,0.012177,0.008113,-0.014003,-0.000931,0.000364,-0.000245,0.001866,0.002514
0.628000,0.000136,-0.000982,0.017264,-0.000356,0.000345,-0.000107,0.002838,0.003487
0.628500,0.002094,0.025636,0.009467,-0.001207,0.000526,-0.000242,0.002838,0.002190
0.629000,0.008242,0.020101,0.031091,-0.000292,0.000150,0.000070,0.002514,0.001541
0.629500,0.008156,0.010292,0.002772,-0.000965,-0.000139,-0.000305,0.002838,0.004136
0.630000,0.018251,0.023435,0.010005,-0.000846,0.000596,-0.000010,0.003163,0.000244
0.630500,-0.001916,0.004727,0.006586,-0.000705,0.000359,-0.000248,0.003811,0.003163
0.631000,0.006229,0.016528,0.034382,-0.000451,0.000192,0.000068,0.002190,0.000893
0.631500,0.012211,0.020116,0.000257,-0.000300,0.000296,-0.000097,0.002514,0.002838
0.632000,-0.005736,0.019089,-0.005319,-0.000670,0.000347,0.000175,0.002190,0.002838
0.632500,0.010312,0.011671,-0.013038,-0.000956,-0.000041,0.000004,0.002838,0.001541
0.633000,-0.005762,-0.002379,-0.006029,-0.001116,-0.000052,-0.000006,0.003811,0.002838
0.633500,-0.005723,0.023507,0.001079,-0.001117,0.000074,0.000144,0.003163,-0.001377
0.634000,-0.001719,0.019086,0.001431,-0.000483,0.000211,0.000177,0.003163,0.003487
0.634500,0.002284,0.028349,0.007901,-0.000484,-0.000009,0.000123,0.002514,0.000244
0.635000,0.014217,0.032913,0.013581,-0.000467,0.000307,-0.000065,0.002190,0.003163
0.635500,-0.011886,0.003665,0.007388,-0.000564,0.000001,-0.000142,0.002838,0.001541
0.636000,-0.007901,0.001279,0.003623,-0.000766,0.000368,-0.000168,0.002190,0.001541
0.636500,-0.007945,0.001271,0.044095,-0.000385,0.000195,-0.000165,0.003487,0.000244
0.637000,-0.005930,0.014115,0.016842,-0.000699,0.000294,-0.000219,0.001217,0.001866
0.637500,0.016184,0.012684,0.050229,-0.000385,-0.000306,-0.000185,0.001866,0.004136
0.638000,0.004220,0.000931,0.006758,-0.000964,-0.000416,-0.000171,0.002838,0.001541
0.638500,0.010262,0.028095,0.027360,-0.000723,0.000030,0.000042,0.002514,0.006730
0.639000,-0.007923,0.008323,0.000159,-0.000590,0.000171,-0.000251,0.003163,0.001541
0.639500,-0.007734,0.032068,0.005120,-0.000364,0.000101,0.000206,0.002838,0.003487
0.640000,0.012237,0.017746,0.007161,-0.000311,0.000186,-0.000042,0.002514,0.002514
0.640500,-0.011816,0.013025,0.028087,-0.000650,-0.000087,0.000057,0.003163,0.002190
0.641000,0.010219,0.009191,0.003199,-0.000829,-0.000234,-0.000193,0.002514,0.003487
0.641500,-0.015899,-0.005849,0.037768,-0.000702,-0.000139,-0.000090,0.002838,0.000568
0.642000,-0.007773,0.024690,0.000925,-0.000924,-0.000082,0.000031,0.002190,0.003811
0.642500,-0.013835,0.004863,0.045104,-0.000455,-0.000103,0.000084,0.002838,0.000244
0.643000,-0.007865,0.022150,0.010350,-0.000707,-0.000662,-0.000254,0.002190,0.004784
0.643500,0.008325,0.017703,-0.002433,-0.000685,0.000047,0.000121,0.002838,0.000893
0.644000,-0.018012,0.002371,0.016885,-0.000570,-0.000129,-0.000370,0.004136,0.002838
0.644500,-0.007809,0.006137,0.014640,-0.000454,0.000195,0.000059,0.001866,0.001541
0.645000,-0.007989,0.013210,0.027275,0.000097,0.000215,-0.000271,0.003487,-0.000729
0.645500,-0.009778,0.014210,-0.005675,-0.000838,-0.000039,0.000027,0.002838,0.004460
0.646000,0.006201,0.014102,0.010412,-0.000423,-0.000163,-0.000133,0.002838,-0.000080
0.646500,-0.015875,-0.003564,0.010686,-0.000930,-0.000273,-0.000150,0.003163,0.002838
0.647000,-0.007747,0.019852,0.027933,-0.001180,-0.000108,0.000142,0.003163,-0.000080
0.647500,-0.009804,0.016805,-0.022332,-0.000357,0.000066,-0.000025,0.003487,0.001866
0.648000,-0.005817,0.028398,0.028082,-0.000244,-0.000049,0.000038,0.003163,0.003811
0.648500,0.004117,0.022393,0.006716,-0.000333,0.000148,-0.000241,0.002190,0.000244
0.649000,-0.032009,0.010754,0.034651,-0.000608,0.000001,-0.000145,0.002838,0.002190
0.649500,-0.003793,-0.003374,-0.033075,-0.000704,-0.000038,-0.000145,0.002838,-0.000404
0.650000,-0.025885,-0.006669,0.035415,-0.000416,0.000136,0.000106,0.003163,0.003163
0.650500,-0.019895,0.022435,-0.005993,-0.001026,0.000265,-0.000084,0.002838,-0.003323
0.651000,-0.007844,0.017714,0.044712,-0.000485,0.000023,0.000035,0.002838,0.003163
0.651500,0.012257,0.010253,-0.000169,-0.000827,-0.000687,-0.000224,0.003163,0.000893
0.652000,0.006344,0.026009,-0.012276,-0.000687,0.000138,0.000179,0.003811,0.001866
0.652500,-0.017884,0.012069,-0.005614,-0.000423,0.000086,-0.000085,0.003487,0.004136
0.653000,-0.007875,0.015393,0.020827,-0.000548,0.000165,-0.000079,0.002838,0.000244
0.653500,-0.001920,0.014250,0.020406,-0.000230,0.000211,-0.000215,0.002838,0.002514
0.654000,-0.013871,0.016574,0.021090,-0.000679,0.000117,-0.000025,0.002514,-0.000729
0.654500,0.006208,0.016331,-0.003310,-0.000697,-0.000270,-0.000192,0.002514,0.005757
0.655000,-0.007821,-0.005988,0.013932,-0.001039,-0.000207,-0.000092,0.003487,0.000893
0.655500,-0.005831,0.035185,0.003740,-0.001105,0.000263,-0.000048,0.003487,0.001866
0.656000,-0.007813,0.015598,-0.002188,-0.000314,0.000136,0.000005,0.003163,0.000893
0.656500,0.006268,0.032907,0.010860,-0.000464,-0.000254,0.000012,0.002838,0.002190
0.657000,0.008225,0.024784,0.003847,-0.000414,0.000180,-0.000043,0.002514,0.003163
0.657500,-0.011814,0.013093,-0.015906,-0.000844,0.000139,-0.000029,0.003487,-0.000080
0.658000,-0.005766,0.004765,-0.019464,-0.001079,0.000166,-0.000003,0.002190,0.002514
0.658500,-0.027932,0.003904,0.021644,-0.000550,0.000366,0.000025,0.002190,0.000568
0.659000,-0.017876,0.014248,0.004296,-0.000786,0.000088,-0.000058,0.002514,0.003163
0.659500,0.004283,0.022512,0.014700,-0.000186,-0.000214,0.000094,0.002514,0.000244
0.660000,-0.001905,0.018517,0.009612,-0.001011,-0.000195,-0.000335,0.003163,0.000244
0.660500,0.008344,0.031787,0.001035,-0.000844,0.000235,0.000210,0.004136,0.001866
0.661000,0.000134,0.012973,0.006901,-0.000521,0.000094,-0.000190,0.003487,0.000568
0.661500,-0.003747,0.022576,0.014850,-0.000509,0.000248,0.000178,0.002838,0.003487
0.662000,0.004109,0.029469,0.003322,-0.000343,0.000283,-0.000238,0.003811,-0.000729
0.662500,-0.011926,0.019918,0.044126,-0.000802,0.000132,-0.000107,0.002514,0.002514
0.663000,0.008185,0.022153,0.020116,-0.000710,-0.000093,-0.000159,0.002838,-0.000729
0.663500,-0.009872,-0.004603,0.027572,-0.000791,0.000324,-0.000029,0.003163,0.001541
0.664000,-0.009815,0.021255,-0.005964,-0.001082,0.000457,0.000032,0.004136,0.001217
0.664500,0.004202,0.020181,0.007400,-0.000341,0.000314,-0.000015,0.002838,-0.000404
0.665000,0.008327,0.031664,0.014370,-0.000704,-0.000236,0.000123,0.002514,0.002190
0.665500,0.016429,0.029407,-0.012399,-0.000908,0.000164,0.000266,0.002514,-0.001053
0.666000,-0.013943,0.016603,0.010558,-0.000542,0.000200,-0.000193,0.003163,0.005109
0.666500,-0.003771,0.001383,0.000990,-0.000764,0.000399,0.000086,0.002514,-0.001702
0.667000,-0.017923,0.012063,0.011074,-0.000421,0.000306,-0.000082,0.003811,0.000893
0.667500,-0.017859,0.021096,0.000650,-0.001268,0.000063,-0.000059,0.002190,-0.000729
0.668000,0.006241,0.018731,0.030862,-0.000582,-0.000166,0.000009,0.002838,0.001541
0.668500,-0.007927,0.007968,0.013140,-0.001016,-0.000294,-0.000341,0.002838,0.002514
0.669000,0.008334,0.036518,0.001067,-0.000678,0.000149,0.000184,0.003811,-0.000729
0.669500,0.010088,0.011551,0.029557,-0.000626,0.000148,-0.000326,0.002838,0.001866
0.670000,0.000180,0.036595,0.027775,-0.000250,0.000162,0.000017,0.003163,-0.000729
0.670500,0.012137,0.046046,0.000040,0.000023,0.000448,-0.000199,0.002838,0.002838
0.671000,-0.021924,0.012038,0.021416,-0.000278,-0.000088,-0.000085,0.003163,-0.000404
0.671500,0.012159,0.012853,-0.003812,-0.000624,0.000193,-0.000271,0.002838,0.000893
0.672000,-0.001742,0.000042,-0.002536,-0.000869,-0.000052,0.000026,0.002838,-0.000080
0.672500,-0.007828,0.031656,0.007244,-0.001028,0.000054,-0.000050,0.003487,0.000893
0.673000,0.010287,0.021237,0.021012,-0.000523,0.000224,0.000126,0.002838,0.002190
0.673500,0.004324,0.038773,0.001067,-0.000714,-0.000242,0.000123,0.002514,0.000244
0.674000,0.010323,0.023694,-0.009136,-0.000607,0.000391,0.000154,0.002838,0.001541
0.674500,-0.017899,0.014516,-0.029295,-0.000414,0.000308,-0.000140,0.003487,-0.001702
0.675000,-0.005788,0.012062,0.001187,-0.000519,0.000404,0.000090,0.001541,0.001217
0.675500,-0.005862,0.009594,0.010791,-0.000346,0.000072,-0.000108,0.002514,0.000244
0.676000,-0.017798,0.023768,0.001551,-0.000781,0.000222,0.000143,0.001866,0.000244
0.676500,0.012196,0.022203,-0.003604,-0.000575,-0.000143,-0.000243,0.003811,-0.000729
0.677000,-0.013862,0.000036,-0.002756,-0.000866,-0.000148,-0.000147,0.002838,-0.000404
0.677500,0.004144,0.031639,0.020132,-0.000798,0.000341,-0.000126,0.003811,0.002838
0.678000,0.012181,0.013023,0.000012,-0.000292,0.000216,-0.000184,0.002838,-0.000080
0.678500,0.000269,0.029567,0.014809,-0.000195,-0.000277,0.000095,0.003487,0.001866
0.679000,0.024240,0.027009,-0.003656,-0.000318,0.000198,-0.000177,0.002838,-0.003972
0.679500,0.000228,0.008195,0.020867,-0.000730,-0.000125,0.000003,0.003163,-0.001053
0.680000,0.006146,0.004606,0.003068,-0.000757,0.000121,-0.000248,0.002514,0.002190
0.680500,-0.009881,-0.006787,0.024449,-0.000334,0.000210,-0.000056,0.003487,0.001217
0.681000,0.002207,0.025784,-0.020040,-0.000881,-0.000055,-0.000163,0.001866,0.001217
0.681500,0.014326,0.018807,0.021017,-0.000398,-0.000213,0.000096,0.002190,-0.002674
0.682000,-0.001871,0.006760,0.006401,-0.001026,-0.000383,-0.000312,0.002514,0.002514
0.682500,0.000309,0.015371,-0.002235,-0.000927,0.000179,0.000173,0.003163,-0.001377
0.683000,0.004230,-0.001046,-0.016317,-0.000505,-0.000033,-0.000111,0.003163,0.000893
0.683500,-0.015831,0.027428,0.018489,-0.000337,0.000341,0.000149,0.001217,-0.000404
0.684000,-0.003793,0.008523,0.001119,-0.000259,0.000060,0.000004,0.002514,0.002190
0.684500,-0.017922,0.014240,0.010815,-0.000646,0.000059,-0.000141,0.002190,0.001541
0.685000,0.008199,0.015163,-0.017008,-0.000753,-0.000142,-0.000248,0.002838,-0.001053
0.685500,-0.005799,-0.007001,0.000686,-0.000811,-0.000082,-0.000061,0.003163,0.003487
0.686000,0.000200,0.012852,-0.003115,-0.000945,0.000016,-0.000110,0.002838,-0.002999
0.686500,0.000211,0.015425,0.017709,-0.000363,0.000007,0.000008,0.003163,0.001541
0.687000,0.004227,0.029360,0.010673,-0.000436,-0.000324,-0.000075,0.002838,-0.001377
0.687500,0.024270,0.017421,0.009727,-0.000696,0.000066,-0.000126,0.002838,-0.002026
0.688000,-0.017950,0.018993,-0.009575,-0.000531,0.000058,-0.000252,0.002838,-0.002350
0.688500,0.000183,0.015455,-0.016391,-0.000696,0.000482,-0.000076,0.002514,-0.001702
