"Time (s)","Fx (N)","Fy (N)","Fz (N)","Tx (Nm)","Ty (Nm)","Tz (Nm)","AI7 (V)","AI8 (V)"
1.810000,-0.004975,0.000081,0.016303,0.000471,0.000266,-0.000008,0.002838,-0.000729
1.810500,0.017183,0.015148,-0.011106,0.000115,0.000332,0.000057,0.003487,-0.000404
1.811000,0.007141,0.002369,-0.003885,0.000522,-0.000051,0.000021,0.002838,-0.004296
1.811500,-0.010966,-0.022479,0.002570,-0.000165,-0.000041,-0.000080,0.003163,-0.002350
1.812000,-0.016885,0.004757,-0.003128,-0.000156,0.000174,0.000208,0.003163,0.001866
1.812500,-0.002881,0.001340,-0.017063,0.000146,0.000563,0.000132,0.001217,-0.002350
1.813000,0.017114,0.010409,-0.004784,0.000230,0.000306,-0.000084,0.002838,-0.003972
1.813500,-0.004837,-0.006927,-0.016757,0.000197,0.000080,0.000153,0.002514,0.000244
1.814000,-0.000901,-0.012032,-0.007804,-0.000304,-0.000101,-0.000076,0.002514,-0.002674
1.814500,-0.020908,0.004786,-0.030198,-0.000300,0.000229,0.000120,0.002514,-0.001053
1.815000,0.001137,-0.005927,-0.041176,-0.000088,0.000106,-0.000044,0.002190,-0.004945
1.815500,0.009083,0.001202,-0.024690,0.000370,0.000355,-0.000118,0.002514,-0.002674
1.816000,-0.002920,-0.005767,-0.013902,0.000482,0.000011,-0.000041,0.003163,-0.000729
1.816500,0.009032,0.014911,-0.005208,0.000065,-0.000144,-0.000287,0.002838,-0.002999
1.817000,-0.004873,0.011650,-0.024100,-0.000225,0.000106,0.000043,0.003163,-0.000729
1.817500,0.011056,0.004476,-0.001566,0.000246,0.000039,-0.000202,0.003163,-0.002026
1.818000,-0.005002,0.000112,0.006038,0.000563,0.000266,-0.000093,0.002838,-0.003647
1.818500,-0.016986,-0.004546,-0.020459,0.000305,0.000038,-0.000075,0.004136,0.000568
1.819000,0.005150,0.008220,-0.000372,0.000507,-0.000180,0.000049,0.003163,-0.003323
1.819500,0.003167,0.018707,-0.007196,-0.000047,0.000191,0.000135,0.002514,-0.000729
1.820000,0.019219,0.006814,0.016047,0.000354,-0.000287,0.000081,0.002838,-0.002026
1.820500,-0.014976,-0.017453,-0.006934,0.000333,0.000140,-0.000020,0.003487,-0.002350
1.821000,-0.012951,-0.002283,-0.000246,0.000132,0.000179,0.000041,0.003163,-0.000080
1.821500,-0.012919,0.009713,-0.003035,0.000433,0.000474,0.000189,0.003163,-0.004296
1.822000,0.013231,0.024471,-0.007385,-0.000115,0.000132,0.000168,0.002838,-0.000729
1.822500,0.009200,-0.001219,0.013169,0.000272,0.000077,0.000190,0.002514,-0.002026
1.823000,-0.006853,-0.019940,-0.010170,0.000036,-0.000012,0.000119,0.004136,-0.002674
1.823500,-0.022917,-0.005819,0.003660,-0.000255,0.000186,0.000203,0.001866,0.002514
1.824000,-0.006806,-0.000978,-0.016376,0.000184,0.000172,0.000267,0.001866,-0.002026
1.824500,0.013143,0.005817,-0.007699,0.000209,0.000386,0.000026,0.002514,0.000568
1.825000,-0.000850,-0.011611,-0.023770,0.000216,0.000253,0.000098,0.002838,-0.006566
1.825500,-0.000951,-0.014442,-0.001391,-0.000224,-0.000211,-0.000189,0.002514,-0.002999
1.826000,-0.018958,0.001238,-0.013630,-0.000084,0.000188,0.000038,0.002190,-0.000729
1.826500,0.011113,-0.011952,-0.025008,-0.000030,0.000105,-0.000154,0.002514,-0.005917
1.827000,0.011162,0.002484,-0.020690,0.000660,0.000119,0.000024,0.002838,-0.001702
1.827500,0.000990,-0.003560,-0.014828,0.000394,0.000154,-0.000263,0.002838,-0.002350
1.828000,0.001008,-0.003723,-0.001387,0.000300,-0.000232,-0.000266,0.003811,-0.004296
1.828500,-0.007017,0.017482,-0.014757,-0.000148,0.000362,-0.000177,0.004460,0.001866
1.829000,0.013078,-0.008518,-0.008435,0.000128,-0.000103,-0.000236,0.003487,-0.000080
1.829500,-0.002950,-0.000981,-0.017329,0.000601,0.000229,-0.000066,0.003811,-0.001053
1.830000,-0.008982,0.002348,0.002728,0.000247,0.000098,-0.000069,0.004460,-0.002999
1.830500,0.001070,0.012859,0.005995,0.000439,-0.000104,-0.000063,0.002514,-0.002350
1.831000,-0.000881,0.021005,-0.004024,-0.000174,0.000242,0.000078,0.003811,0.000568
1.831500,0.005104,0.010326,0.019259,0.000097,-0.000095,-0.000007,0.003163,-0.004620
1.832000,-0.020921,-0.004360,-0.019684,0.000219,0.000391,0.000179,0.003163,0.001866
1.832500,-0.020965,0.002514,-0.026972,0.000063,0.000171,0.000009,0.003487,-0.001377
1.833000,-0.016847,0.007354,-0.002459,0.000329,0.000167,0.000324,0.002838,-0.005269
1.833500,0.005271,0.012918,-0.023482,-0.000032,0.000045,0.000272,0.004136,0.000568
1.834000,-0.000819,0.000043,-0.003316,0.000327,-0.000169,0.000156,0.003163,-0.001702
1.834500,-0.010948,-0.024790,0.006118,-0.000129,-0.000014,-0.000024,0.004136,-0.003647
1.835000,-0.018993,-0.003455,0.020081,0.000132,0.000212,0.000068,0.002190,0.000893
1.835500,-0.004924,0.000187,-0.010408,0.000282,0.000545,0.000076,0.003163,-0.003323
1.836000,0.021241,0.012767,-0.007558,0.000195,0.000088,0.000112,0.003487,0.002190
1.836500,0.005075,-0.008288,0.002378,0.000279,0.000188,-0.000066,0.002838,-0.002674
1.837000,0.000993,-0.015636,0.021908,-0.000041,-0.000115,-0.000241,0.003811,-0.002674
1.837500,-0.010987,-0.001239,0.002647,0.000041,0.000113,-0.000072,0.003811,-0.004296
1.838000,-0.000862,-0.004570,-0.044180,0.000156,0.000253,0.000014,0.002514,-0.000080
1.838500,0.007116,0.009473,-0.034490,0.000367,0.000281,-0.000061,0.001866,0.000244
1.839000,-0.004936,0.000116,-0.010536,0.000374,0.000214,-0.000011,0.002514,-0.003323
1.839500,0.005112,-0.001535,-0.007985,-0.000066,-0.000472,-0.000157,0.002838,-0.000729
1.840000,-0.012943,0.002318,-0.037664,-0.000227,0.000129,-0.000075,0.001866,0.000893
1.840500,0.015101,-0.002682,-0.008432,0.000064,-0.000116,-0.000206,0.002514,-0.003972
1.841000,-0.002905,0.008394,-0.010317,0.000511,0.000197,0.000049,0.003487,-0.000080
1.841500,-0.008913,-0.009465,-0.013918,0.000088,-0.000280,-0.000049,0.003487,-0.004296
1.842000,-0.006907,0.012828,-0.000407,0.000113,-0.000192,0.000016,0.002514,0.001866
1.842500,-0.000993,0.006730,0.001785,-0.000299,0.000223,-0.000179,0.003163,0.001866
1.843000,0.005023,-0.001276,-0.008097,0.000406,0.000019,-0.000234,0.002190,-0.003323
1.843500,-0.012989,-0.009345,0.006304,0.000282,0.000070,-0.000045,0.002514,-0.000729
1.844000,-0.013042,0.002383,0.002607,0.000342,0.000121,-0.000154,0.003487,-0.004296
1.844500,-0.000915,0.007013,0.029900,0.000414,0.000019,0.000078,0.002190,-0.002350
1.845000,0.009141,0.010317,-0.007882,-0.000190,0.000163,-0.000007,0.003163,0.000893
1.845500,0.001140,0.010565,-0.003712,0.000286,-0.000018,0.000076,0.001866,-0.002026
1.846000,-0.015103,-0.015142,-0.000962,0.000438,0.000360,-0.000241,0.002838,0.000568
1.846500,-0.018987,0.001274,0.003220,0.000107,0.000240,0.000040,0.002190,-0.001702
1.847000,-0.004885,0.011882,-0.013628,0.000156,0.000431,0.000133,0.003163,0.000893
1.847500,0.011134,0.009150,0.012373,-0.000006,0.000148,0.000024,0.001866,-0.001053
1.848000,0.001125,-0.001123,0.009831,0.000415,0.000095,0.000104,0.003163,-0.005593
1.848500,-0.008975,-0.019003,0.012529,-0.000193,0.000028,-0.000078,0.003163,0.001217
1.849000,-0.018993,0.005805,0.009693,-0.000151,0.000130,0.000012,0.003163,0.000244
1.849500,-0.008907,-0.000024,-0.007097,-0.000094,0.000186,0.000069,0.002514,0.000244
1.850000,0.005072,0.010507,-0.007766,0.000282,0.000181,-0.000089,0.002838,-0.002999
1.850500,-0.000916,-0.002349,-0.034488,0.000213,0.000003,-0.000127,0.004136,-0.005269
1.851000,0.001056,-0.015549,-0.001335,-0.000136,-0.000057,-0.000159,0.001866,0.000893
1.851500,-0.010988,0.010377,-0.000959,-0.000228,0.000084,-0.000098,0.001866,-0.001053
1.852000,0.003153,-0.004659,-0.030812,0.000201,0.000090,0.000015,0.002514,0.001217
1.852500,0.006931,0.002337,0.008359,0.000661,0.000472,-0.000310,0.002514,-0.000404
1.853000,0.001056,-0.003607,-0.017888,0.000300,-0.000121,-0.000182,0.002514,-0.003647
1.853500,0.011192,-0.000255,-0.004176,0.000175,-0.000483,-0.000012,0.002514,0.001866
1.854000,-0.000976,0.023293,-0.004640,-0.000025,0.000158,-0.000145,0.002838,-0.002999
1.854500,0.029167,0.007814,-0.008677,0.000207,-0.000202,-0.000198,0.002514,-0.001377
1.855000,-0.009031,0.000180,0.012929,0.000707,0.000259,-0.000093,0.003163,0.000244
1.855500,-0.013021,-0.002300,-0.004051,0.000270,0.000151,-0.000127,0.003163,-0.002999
1.856000,0.005159,0.022239,-0.003820,0.000345,-0.000212,0.000052,0.004136,0.000244
1.856500,0.009133,0.026743,-0.001168,-0.000243,0.000294,0.000028,0.003163,-0.004296
1.857000,0.009177,0.001029,0.002757,0.000279,-0.000253,0.000047,0.002838,0.000244
1.857500,-0.016982,-0.016351,0.009915,0.000155,0.000207,0.000036,0.002838,-0.000080
1.858000,-0.020971,-0.004561,0.003434,0.000078,0.000254,0.000094,0.002838,-0.002999
1.858500,-0.004873,0.007158,0.003388,0.000321,0.000154,0.000160,0.001541,0.001866
1.859000,0.011251,0.009298,0.003100,-0.000050,0.000231,0.000277,0.002514,-0.000729
1.859500,0.003174,0.009387,-0.003568,0.000373,-0.000196,0.000104,0.002514,-0.000404
1.860000,-0.004863,-0.030621,0.006424,-0.000113,0.000036,0.000117,0.003487,0.000568
1.860500,-0.018994,0.010673,-0.010356,0.000107,0.000209,-0.000014,0.003163,-0.002350
1.861000,-0.004860,-0.011488,-0.020123,0.000221,0.000551,0.000184,0.002190,0.000568
1.861500,0.011246,0.002414,-0.027163,0.000191,0.000234,0.000190,0.003163,-0.001377
1.862000,0.007034,-0.007166,0.005389,0.000376,0.000120,-0.000177,0.003163,-0.000404
1.862500,0.007090,-0.014486,-0.011733,-0.000323,-0.000089,-0.000186,0.003163,0.000568
1.863000,-0.006987,-0.008421,-0.001123,-0.000095,-0.000015,-0.000159,0.002514,-0.002999
1.863500,0.009013,-0.013134,-0.015360,0.000058,0.000282,-0.000292,0.002514,0.001541
1.864000,0.015096,0.006964,-0.025007,0.000349,0.000236,-0.000171,0.003163,-0.002350
1.864500,-0.003007,-0.003574,-0.007943,0.000164,0.000317,-0.000180,0.003487,-0.001053
1.865000,0.011191,-0.004855,-0.034562,0.000147,-0.000313,-0.000070,0.003487,0.001217
1.865500,-0.012945,0.013995,-0.010622,-0.000161,0.000011,-0.000014,0.002514,-0.001702
1.866000,0.007042,0.002057,-0.005007,0.000046,-0.000045,-0.000235,0.003163,0.001541
1.866500,-0.012929,0.002620,-0.030239,0.000482,0.000093,0.000014,0.003163,-0.001702
1.867000,-0.018968,-0.015165,-0.040767,-0.000081,0.000142,-0.000082,0.003811,-0.000729
1.867500,-0.002850,0.024710,-0.003410,0.000223,0.000082,0.000164,0.002190,0.000893
1.868000,-0.004878,0.011693,0.003074,-0.000032,0.000156,0.000131,0.002514,-0.002350
1.868500,-0.004893,0.004689,-0.003685,0.000211,-0.000063,0.000044,0.002190,0.000568
1.869000,-0.017095,-0.006947,0.033025,0.000441,0.000392,-0.000097,0.003811,-0.000729
1.869500,-0.019021,0.005830,0.006215,0.000035,0.000018,-0.000073,0.003811,-0.000729
1.870000,-0.006911,0.001329,0.013493,0.000480,0.000166,0.000131,0.003487,0.001217
1.870500,0.025150,0.010145,0.011624,-0.000056,0.000151,-0.000084,0.004136,-0.002999
1.871000,0.007099,0.009310,0.022805,0.000421,0.000083,0.000025,0.002190,0.000568
1.871500,-0.002965,-0.017858,0.012304,-0.000143,0.000076,-0.000103,0.002190,-0.001702
1.872000,-0.011014,0.001153,-0.007622,0.000052,0.000279,-0.000126,0.001866,-0.000729
1.872500,-0.002887,0.005965,-0.006998,0.000218,0.000311,0.000104,0.001217,0.001541
1.873000,0.023186,0.013924,-0.004590,0.000293,0.000186,0.000002,0.002514,-0.002350
1.873500,-0.000954,0.000057,-0.007484,0.000465,0.000135,-0.000094,0.002838,0.002514
1.874000,-0.004962,-0.011952,-0.014653,-0.000210,0.000033,-0.000160,0.003163,-0.000080
1.874500,-0.017015,0.014027,-0.010846,-0.000160,0.000200,-0.000098,0.001217,-0.000404
1.875000,-0.000876,-0.009387,-0.020753,-0.000007,0.000282,0.000042,0.001866,0.002190
1.875500,0.007103,0.011796,-0.017659,0.000382,0.000334,-0.000031,0.002190,-0.002350
1.876000,-0.000958,-0.007017,-0.021097,0.000471,-0.000054,-0.000182,0.002838,0.001866
1.876500,0.015174,0.001811,-0.011703,-0.000289,-0.000556,-0.000154,0.002838,-0.000729
1.877000,-0.004868,0.009329,-0.013867,-0.000188,0.000188,0.000100,0.003163,-0.000080
1.877500,0.013105,-0.003843,-0.011719,-0.000035,-0.000048,-0.000179,0.003163,0.000893
1.878000,-0.002842,0.003876,-0.023206,0.000723,0.000169,0.000160,0.003163,-0.002350
1.878500,-0.000939,-0.000096,-0.007669,0.000135,0.000056,-0.000096,0.003811,0.002190
1.879000,0.003129,0.013939,-0.000676,0.000208,-0.000251,-0.000008,0.002514,0.001217
1.879500,-0.002899,0.008031,0.002622,-0.000241,0.000149,0.000045,0.002838,-0.000404
1.880000,0.009176,0.005802,-0.020884,0.000208,-0.000032,0.000020,0.002514,0.001541
1.880500,-0.016992,-0.004458,-0.000013,0.000498,0.000199,0.000013,0.003487,-0.002026
1.881000,-0.006992,-0.005843,-0.004145,0.000342,0.000118,-0.000126,0.004136,0.001541
1.881500,-0.002857,0.010748,0.003572,0.000621,-0.000027,0.000162,0.002514,0.000568
1.882000,0.005166,0.003412,0.009594,-0.000032,0.000240,0.000161,0.003163,0.000893
1.882500,0.003139,0.007111,-0.000280,0.000503,-0.000003,0.000078,0.002190,0.001217
1.883000,-0.019011,-0.015200,0.019974,0.000210,0.000134,0.000008,0.002838,-0.000080
1.883500,-0.025017,0.009344,0.016626,-0.000082,-0.000032,0.000010,0.002514,0.002838
1.884000,-0.016885,0.009575,0.000456,0.000012,0.000363,0.000268,0.001866,-0.000080
1.884500,0.005208,0.010515,0.003154,-0.000041,0.000265,0.000247,0.003163,-0.001702
1.885000,0.005222,-0.003525,0.016960,0.000403,-0.000204,0.000242,0.002514,0.002190
1.885500,-0.008956,-0.028437,-0.007805,-0.000434,0.000036,-0.000111,0.002838,-0.001053
1.886000,-0.004919,0.004619,-0.000638,-0.000117,0.000299,0.000045,0.002514,0.001541
1.886500,-0.004903,-0.006852,-0.023848,0.000197,0.000522,0.000072,0.002190,-0.000080
1.887000,0.023144,0.011527,-0.011700,0.000231,0.000216,-0.000111,0.002190,-0.000404
1.887500,-0.000978,-0.007108,-0.014634,0.000190,0.000169,-0.000182,0.002838,0.000893
1.888000,-0.000953,-0.009697,-0.014881,-0.000201,-0.000157,-0.000216,0.002838,-0.000729
1.888500,-0.013017,0.007024,-0.007575,-0.000057,0.000372,-0.000097,0.002514,0.001866
1.889000,0.004974,0.003235,-0.005316,0.000099,0.000049,-0.000346,0.001866,0.000568
1.889500,0.015068,0.009244,0.015445,0.000555,0.000065,-0.000140,0.002514,-0.001053
1.890000,-0.007024,-0.012993,-0.007923,0.000115,0.000179,-0.000214,0.003163,0.004136
1.890500,-0.000915,0.013799,0.002383,-0.000027,-0.000363,-0.000096,0.002838,-0.000729
1.891000,-0.011049,0.014979,0.005313,-0.000298,0.000138,-0.000209,0.002838,0.001541
1.891500,0.013239,0.005807,-0.020652,0.000254,-0.000139,0.000105,0.002514,0.000893
1.892000,-0.008970,0.002470,0.013177,0.000486,0.000177,0.000018,0.002838,-0.000729
1.892500,-0.006943,0.003556,-0.000445,0.000300,0.000058,-0.000012,0.003163,0.001866
1.893000,-0.008950,0.014036,0.006243,0.000168,-0.000044,-0.000011,0.002514,-0.001053
1.893500,-0.000822,0.013962,-0.010461,-0.000258,0.000108,0.000158,0.004136,0.000568
1.894000,-0.004942,0.007075,0.009676,0.000459,-0.000040,-0.000009,0.003487,0.001217
1.894500,-0.014980,-0.019866,0.016651,0.000278,0.000167,0.000037,0.002838,-0.001702
1.895000,-0.014987,-0.003552,0.006231,-0.000015,0.000165,-0.000017,0.002514,0.003163
1.895500,-0.000912,-0.002354,0.026486,0.000178,0.000411,0.000133,0.001866,0.000244
1.896000,0.015151,0.016309,0.009163,0.000358,0.000091,0.000029,0.003163,0.001217
1.896500,0.011080,0.002161,0.018938,0.000239,0.000203,-0.000060,0.002838,-0.000080
1.897000,-0.002990,-0.031995,-0.001535,-0.000362,0.000223,-0.000192,0.003163,-0.001053
1.897500,-0.014992,-0.001232,-0.004000,-0.000052,0.000083,-0.000074,0.002514,0.002514
1.898000,0.005100,-0.005835,-0.027874,0.000101,0.000522,-0.000037,0.002514,0.002514
1.898500,0.019104,0.021076,-0.025054,0.000469,0.000289,-0.000165,0.002514,0.002838
1.899000,0.001111,-0.003517,-0.014069,0.000257,0.000072,-0.000012,0.003163,0.002838
1.899500,0.003130,-0.012042,-0.011160,-0.000213,-0.000235,-0.000075,0.002190,-0.000404
1.900000,-0.014945,0.008267,-0.037448,-0.000100,0.000137,-0.000045,0.001866,0.002514
1.900500,-0.001008,0.004521,0.001974,0.000112,0.000136,-0.000206,0.002190,-0.001053
1.901000,0.011012,0.004603,-0.015179,0.000433,0.000259,-0.000284,0.002514,0.001217
1.901500,-0.006921,-0.015289,-0.027582,0.000008,0.000016,-0.000077,0.003487,0.002514
1.902000,-0.000931,0.002038,-0.001148,-0.000044,-0.000385,-0.000156,0.002514,-0.000404
1.902500,-0.008829,0.002322,-0.020209,-0.000270,0.000077,0.000179,0.002838,0.001541
1.903000,0.003131,-0.002439,-0.020956,0.000119,-0.000076,-0.000042,0.002838,-0.001702
1.903500,-0.008951,0.009672,-0.013567,0.000614,0.000285,0.000020,0.002190,0.003487
1.904000,-0.004961,-0.007055,-0.010899,0.000194,0.000136,-0.000099,0.003163,0.001541
1.904500,0.003116,0.011692,-0.000545,0.000525,-0.000336,-0.000036,0.002838,-0.001702
1.905000,0.003154,0.009223,-0.004062,-0.000238,0.000225,0.000104,0.003487,0.003811
1.905500,0.009050,0.005701,0.008725,0.000303,0.000131,-0.000145,0.003163,-0.000080
1.906000,-0.007068,-0.020068,0.022266,0.000223,0.000261,-0.000213,0.002190,0.003163
1.906500,-0.008989,-0.002354,-0.000679,0.000362,-0.000094,-0.000127,0.003487,0.000893
1.907000,-0.002881,0.015177,-0.003820,0.000077,-0.000078,0.000047,0.003163,0.000244
1.907500,0.005150,0.017547,-0.010736,0.000039,0.000235,0.000080,0.002838,0.002514
1.908000,0.005128,0.003463,0.019698,0.000391,-0.000013,0.000078,0.003163,0.001217
1.908500,-0.004871,-0.023562,-0.010511,-0.000033,-0.000104,0.000033,0.002514,0.003487
1.909000,-0.021022,0.004667,0.002877,-0.000111,0.000170,-0.000046,0.003163,0.001866
1.909500,0.003064,-0.007036,0.002465,0.000194,0.000530,-0.000008,0.002190,-0.000404
1.910000,0.013137,0.010464,-0.000997,0.000280,0.000189,-0.000002,0.002838,0.004460
1.910500,-0.002846,-0.005812,-0.006793,0.000250,-0.000016,0.000126,0.002514,0.000893
1.911000,-0.008843,-0.014150,-0.037305,-0.000314,-0.000052,0.000060,0.002838,0.001866
1.911500,-0.018946,0.008309,-0.027081,-0.000142,0.000242,0.000039,0.002514,0.002190
1.912000,0.011041,-0.000263,-0.011922,0.000078,0.000127,-0.000261,0.002514,0.000244
1.912500,0.009111,0.012989,-0.024420,0.000480,0.000266,-0.000058,0.003811,0.002190
1.913000,-0.007017,-0.013013,-0.004508,0.000162,0.000040,-0.000214,0.004136,0.001217
1.913500,0.005103,-0.006283,0.005402,-0.000183,-0.000360,-0.000129,0.002838,0.001541
1.914000,-0.004957,0.002117,0.002285,-0.000273,0.000164,-0.000070,0.003487,0.002190
1.914500,0.011061,-0.004974,-0.008428,0.000101,-0.000010,-0.000235,0.003811,0.000893
1.915000,0.000992,-0.005854,0.019154,0.000530,0.000344,-0.000119,0.004136,0.004136
1.915500,-0.003056,-0.008412,0.008566,0.000325,-0.000125,-0.000324,0.003811,0.000244
1.916000,-0.006914,0.012820,0.006328,0.000161,-0.000221,0.000016,0.003487,0.000568
1.916500,-0.008969,0.014119,-0.007367,0.000027,0.000427,-0.000008,0.003163,0.004136
1.917000,0.009161,0.003414,0.016283,0.000388,-0.000146,0.000078,0.002514,0.001217
1.917500,-0.018960,-0.017333,-0.013291,0.000337,0.000274,0.000063,0.002514,0.002190
1.918000,-0.008818,0.002298,-0.009955,-0.000081,-0.000257,0.000178,0.002190,0.001217
1.918500,-0.002802,0.008381,0.003803,0.000328,0.000142,0.000301,0.002514,0.002190
1.919000,0.011145,0.016287,-0.011169,-0.000065,0.000368,0.000026,0.003163,0.002838
1.919500,-0.008819,-0.006918,-0.006294,0.000201,-0.000064,0.000235,0.002838,-0.000404
1.920000,-0.014869,-0.024605,-0.020119,-0.000221,0.000122,0.000142,0.002838,0.003487
1.920500,-0.026908,0.001294,-0.009540,-0.000171,0.000013,0.000202,0.002514,0.000568
1.921000,-0.004894,-0.002205,-0.034041,0.000078,0.000440,0.000043,0.002190,0.002514
1.921500,0.023099,0.009152,0.011728,0.000362,0.000242,-0.000137,0.002838,0.004784
1.922000,-0.002910,-0.005792,-0.027484,0.000245,0.000152,-0.000042,0.002514,0.000568
1.922500,0.003153,-0.019169,-0.011145,-0.000298,-0.000479,-0.000080,0.002514,0.003163
1.923000,-0.012951,0.009338,-0.010639,-0.000232,0.000262,0.000014,0.003811,0.002190
1.923500,0.010983,-0.000231,-0.012234,0.000125,0.000375,-0.000343,0.004136,0.003163
1.924000,0.011110,0.009411,-0.014431,0.000461,0.000256,-0.000058,0.001541,0.002514
1.924500,0.003011,-0.000171,-0.008204,0.000271,-0.000051,-0.000264,0.003163,0.000244
1.925000,0.005105,0.003208,-0.021527,-0.000090,-0.000335,-0.000183,0.003811,0.002514
1.925500,-0.008925,0.009304,-0.010683,-0.000187,0.000156,0.000015,0.002838,0.001217
1.926000,0.017084,-0.001530,0.001538,0.000164,-0.000130,-0.000232,0.003163,0.002190
1.926500,-0.021007,-0.016142,0.013721,0.000676,0.000086,0.000037,0.002838,0.003811
1.927000,-0.006944,0.003573,0.002978,0.000394,0.000002,-0.000011,0.004136,0.002838
1.927500,-0.002845,0.012990,0.010229,0.000398,-0.000054,0.000189,0.002838,0.003163
1.928000,0.007163,0.006912,0.016241,-0.000013,0.000281,0.000164,0.003487,-0.001053
1.928500,0.001210,-0.001131,-0.010012,0.000272,-0.000151,0.000184,0.002190,0.000893
1.929000,-0.006812,-0.019764,0.003926,0.000323,0.000093,0.000291,0.003163,0.003163
1.929500,-0.022947,-0.005777,0.003606,0.000025,0.000018,0.000119,0.002838,0.000244
1.930000,-0.008978,0.009422,0.016340,0.000241,0.000287,0.000020,0.002514,0.004460
1.930500,0.017212,0.008044,-0.014403,0.000076,0.000060,0.000052,0.003163,-0.001702
1.931000,0.003114,0.007125,-0.013967,0.000500,0.000053,-0.000007,0.002514,0.004136
1.931500,-0.002848,-0.022404,-0.007111,-0.000120,-0.000005,0.000091,0.003163,0.003163
1.932000,-0.012948,-0.002344,0.003058,0.000038,0.000125,0.000040,0.002190,0.000893
1.932500,0.005109,-0.010622,-0.007604,0.000125,0.000274,-0.000011,0.001866,0.004136
1.933000,0.025212,0.010451,-0.014585,0.000414,0.000093,0.000001,0.002514,0.001866
1.933500,0.007123,-0.007088,-0.010954,0.000189,0.000233,-0.000010,0.002514,0.000893
1.934000,0.007207,-0.016721,-0.017638,-0.000286,-0.000227,0.000036,0.002838,0.003811
1.934500,-0.014948,0.005882,-0.024014,-0.000250,0.000331,0.000012,0.001541,-0.001377
1.935000,0.013164,-0.006068,-0.014572,0.000049,0.000007,-0.000039,0.002514,0.001541
1.935500,0.015145,-0.000037,-0.004322,0.000412,0.000236,-0.000003,0.002838,-0.001053
1.936000,-0.002804,-0.017505,-0.037042,-0.000003,0.000159,0.000149,0.003163,0.003487
1.936500,0.009165,0.007896,0.002421,0.000078,-0.000502,-0.000039,0.002838,0.002514
1.937000,-0.010874,0.010462,-0.006979,-0.000412,0.000196,0.000154,0.003163,-0.000404
1.937500,0.015236,-0.000261,0.002687,0.000176,-0.000452,0.000074,0.003163,0.006406
1.938000,-0.004915,-0.004443,-0.023752,0.000537,0.000270,0.000016,0.002514,0.001866
1.938500,-0.008939,-0.002277,-0.017239,0.000267,0.000019,-0.000044,0.002838,0.002190
1.939000,-0.002892,0.015247,0.003034,0.000313,-0.000108,0.000048,0.001866,0.003487
1.939500,0.005198,0.012834,-0.007129,-0.000125,0.000266,0.000191,0.003163,-0.002026
1.940000,0.007148,-0.000092,0.009482,0.000230,0.000062,0.000076,0.002838,0.005433
1.940500,-0.009042,-0.011709,0.032912,0.000413,0.000348,-0.000068,0.002838,0.004136
1.941000,-0.012943,0.004719,-0.003656,0.000027,0.000150,0.000042,0.002838,0.002190
1.941500,0.007179,0.002431,0.003143,0.000338,0.000336,0.000192,0.002514,0.002514
1.942000,0.017185,0.012748,-0.011161,0.000101,0.000168,0.000026,0.003163,0.000244
1.942500,0.007150,0.002326,0.013011,0.000384,0.000086,0.000107,0.003163,0.001866
1.943000,-0.020954,-0.013979,-0.013477,-0.000068,0.000205,0.000061,0.003163,0.002190
1.943500,-0.008896,-0.000144,-0.000436,-0.000235,-0.000006,0.000067,0.001866,0.000893
1.944000,-0.004813,0.004848,-0.026749,0.000071,0.000243,0.000213,0.001866,0.003487
1.944500,0.029266,0.015141,-0.031429,0.000200,0.000264,0.000059,0.002838,-0.000404
1.945000,0.007195,-0.007083,-0.027477,0.000047,0.000097,0.000071,0.003163,0.003487
1.945500,0.009186,-0.027445,-0.011323,-0.000438,-0.000343,-0.000052,0.002514,0.003487
1.946000,-0.018923,0.003515,-0.016918,-0.000213,-0.000005,0.000064,0.002838,0.001866
1.946500,0.001130,-0.008279,-0.020896,-0.000050,0.000188,0.000013,0.002190,0.005757
1.947000,0.001054,0.008143,-0.007725,0.000271,0.000039,-0.000121,0.002838,0.001541
1.947500,-0.000882,-0.004582,-0.047664,0.000294,0.000059,-0.000071,0.003163,0.002514
1.948000,0.007057,0.001832,0.011687,-0.000189,-0.000402,-0.000238,0.002514,-0.000080
1.948500,-0.013014,0.006963,-0.004270,-0.000151,0.000317,-0.000098,0.002838,-0.001702
1.949000,0.015091,-0.002606,-0.008366,0.000206,-0.000035,-0.000204,0.002514,0.004784
1.949500,-0.013031,-0.004489,0.009731,0.000637,0.000257,-0.000068,0.002838,-0.001377
1.950000,-0.002910,-0.001142,-0.020731,0.000363,-0.000127,-0.000070,0.003163,0.003163
1.950500,0.003073,0.006793,0.029386,0.000407,-0.000500,-0.000094,0.003163,0.002190
1.951000,0.003086,0.004441,0.008988,-0.000123,0.000087,-0.000038,0.003163,0.001217
1.951500,0.013150,0.005724,0.012595,0.000351,-0.000031,0.000024,0.002838,0.005757
1.952000,-0.016978,-0.025661,-0.000083,0.000339,0.000127,0.000005,0.003163,0.000893
1.952500,-0.014935,0.001091,0.003094,-0.000085,-0.000112,0.000037,0.003811,0.002190
1.953000,0.001178,0.003543,0.003330,0.000345,-0.000127,0.000158,0.002838,0.001866
1.953500,0.015260,0.018614,-0.003895,-0.000098,0.000150,0.000223,0.002514,0.000244
